date,v5c,v5b,v5,spy
2021-04-19,-0.020882,-0.020882,-0.021023,-0.019728
2021-04-20,-0.018184,-0.018184,-0.018907,-0.003404
2021-04-21,0.021401,0.021401,0.021657,0.009969
2021-04-22,-0.014257,-0.014257,-0.014281,-0.002576
2021-04-23,0.026195,0.026195,0.026735,0.010843
2021-04-26,-0.000147,-0.000147,-0.000339,-0.001907
2021-04-27,0.000686,0.000686,0.000870,-0.000785
2021-04-28,-0.004256,-0.004256,-0.004386,-0.004096
2021-04-29,0.015114,0.015114,0.015376,0.006654
2021-04-30,-0.016183,-0.016183,-0.016538,-0.006570
2021-05-03,0.009077,0.009077,0.009368,0.005694
2021-05-04,-0.013935,-0.013935,-0.014205,-0.005050
2021-05-05,0.002107,0.002107,0.002415,-0.001243
2021-05-06,0.016389,0.016389,0.016374,0.008799
2021-05-07,0.018871,0.018871,0.019389,0.007278
2021-05-10,-0.036563,-0.036563,-0.037280,-0.026209
2021-05-11,-0.021551,-0.021551,-0.021945,-0.009415
2021-05-12,-0.040472,-0.040472,-0.043929,-0.016056
2021-05-13,0.020976,0.020976,0.026331,0.012938
2021-05-14,0.032123,0.032123,0.039511,0.015355
2021-05-17,-0.008210,-0.008210,-0.011850,-0.009440
2021-05-18,-0.014672,-0.014672,-0.021178,-0.011365
2021-05-19,-0.003047,-0.003047,-0.004398,0.003166
2021-05-20,0.013929,0.013929,0.018164,0.005098
2021-05-21,-0.000795,-0.000795,-0.000961,-0.000819
2021-05-24,0.019999,0.019999,0.026468,0.012300
2021-05-25,-0.002747,-0.002747,-0.003534,-0.001357
2021-05-26,0.004644,0.004644,0.006125,0.003955
2021-05-27,-0.002484,-0.002484,-0.002833,-0.005647
2021-05-28,0.003567,0.003567,0.003594,0.001789
2021-06-01,-0.000753,-0.000753,-0.001664,0.002412
2021-06-02,0.004093,0.004093,0.004709,0.000523
2021-06-03,-0.006151,-0.006151,-0.004749,0.000666
2021-06-04,0.020598,0.020598,0.020893,0.009146
2021-06-07,-0.006493,-0.006493,-0.007499,-0.005664
2021-06-08,0.002201,0.002201,0.002860,0.002099
2021-06-09,0.000627,0.000627,0.001826,0.001164
2021-06-10,0.005306,0.005306,0.004588,0.000551
2021-06-11,0.001773,0.001773,0.002748,0.001652
2021-06-14,0.007927,0.007927,0.008856,0.006514
2021-06-15,-0.000924,-0.000924,0.000366,0.000180
2021-06-16,-0.009355,-0.009355,-0.009434,0.000872
2021-06-17,-0.002675,-0.002675,-0.001111,0.003403
2021-06-18,-0.029371,-0.029371,-0.030803,-0.013490
2021-06-21,0.033054,0.033054,0.034264,0.015280
2021-06-22,0.009383,0.009383,0.010614,0.003580
2021-06-23,-0.004085,-0.004085,-0.004410,-0.002459
2021-06-24,0.016893,0.016893,0.018642,0.009569
2021-06-25,0.007217,0.007217,0.006940,0.003552
2021-06-28,0.005457,0.005457,0.004888,0.004749
2021-06-29,0.002569,0.002569,0.003866,0.003163
2021-06-30,0.002641,0.002641,0.002724,0.001825
2021-07-01,0.018418,0.018418,0.018942,0.010626
2021-07-02,0.017750,0.017750,0.018302,0.007643
2021-07-06,-0.010288,-0.010288,-0.010502,-0.005159
2021-07-07,0.006637,0.006637,0.006899,0.003867
2021-07-08,-0.018252,-0.018252,-0.018826,-0.007409
2021-07-09,0.024289,0.024289,0.025061,0.010675
2021-07-12,0.002444,0.002444,0.002533,-0.003366
2021-07-13,-0.002834,-0.002834,-0.002943,0.002431
2021-07-14,-0.000311,-0.000311,-0.000296,-0.002269
2021-07-15,-0.006717,-0.006717,-0.006917,-0.001372
2021-07-16,-0.016519,-0.016519,-0.017089,-0.007844
2021-07-19,-0.027159,-0.027159,-0.027961,-0.003254
2021-07-20,0.034368,0.034368,0.035473,0.017062
2021-07-21,0.015882,0.015882,0.016321,0.002159
2021-07-22,0.001254,0.001254,0.001299,-0.002261
2021-07-23,0.022443,0.022443,0.023187,0.010288
2021-07-26,0.001272,0.001272,0.001351,-0.001551
2021-07-27,-0.014943,-0.014943,-0.015367,-0.008398
2021-07-28,-0.001100,-0.001100,-0.001174,-0.002145
2021-07-29,0.004623,0.004623,0.004822,0.000014
2021-07-30,-0.009281,-0.009281,-0.010048,-0.004856
2021-08-02,0.001317,0.001317,0.000213,0.003044
2021-08-03,0.014641,0.014641,0.015095,0.006315
2021-08-04,-0.010141,-0.010141,-0.011822,-0.002952
2021-08-05,0.010228,0.010228,0.011446,0.003649
2021-08-06,-0.000165,-0.000165,0.000750,0.001652
2021-08-09,0.000646,0.000646,-0.000363,0.004850
2021-08-10,0.004321,0.004321,0.005628,0.002187
2021-08-11,0.002736,0.002736,0.002919,0.000252
2021-08-12,0.010464,0.010464,0.011291,0.007017
2021-08-13,0.005491,0.005491,0.004126,0.001820
2021-08-16,0.004130,0.004130,0.004702,0.000098
2021-08-17,-0.008867,-0.008867,-0.010500,0.000843
2021-08-18,-0.024837,-0.024837,-0.027381,-0.011190
2021-08-19,0.013109,0.013109,0.013254,0.009849
2021-08-20,0.017183,0.017183,0.018222,0.007957
2021-08-23,0.012962,0.012962,0.014551,0.001894
2021-08-24,0.001844,0.001844,0.002504,0.001532
2021-08-25,0.000983,0.000983,0.002188,-0.000886
2021-08-26,-0.008011,-0.008011,-0.009023,-0.001250
2021-08-27,0.019941,0.019941,0.020494,0.008941
2021-08-30,0.005259,0.005259,0.005352,0.000159
2021-08-31,-0.004419,-0.004419,-0.005468,-0.000969
2021-09-01,0.003288,0.003288,0.006935,-0.000794
2021-09-02,-0.000381,-0.000381,-0.002762,-0.001648
2021-09-03,-0.000160,-0.000160,0.000495,-0.000243
2021-09-07,-0.005408,-0.005408,-0.003121,0.000547
2021-09-08,-0.001591,-0.001591,-0.002692,-0.000338
2021-09-09,-0.011827,-0.011827,-0.013200,-0.009462
2021-09-10,-0.019427,-0.019427,-0.021065,-0.007884
2021-09-13,0.007195,0.007195,0.007695,0.002670
2021-09-14,-0.007404,-0.007404,-0.009673,-0.003387
2021-09-15,0.014124,0.014124,0.016475,0.005540
2021-09-16,-0.001174,-0.001174,0.001531,0.002169
2021-09-17,-0.022429,-0.022429,-0.024777,-0.009741
2021-09-20,-0.023620,-0.023620,-0.027800,-0.007008
2021-09-21,-0.001379,-0.001379,-0.002105,-0.000562
2021-09-22,0.024296,0.024296,0.026056,0.012747
2021-09-23,0.013770,0.013770,0.017974,0.004377
2021-09-24,0.002211,0.002211,0.003443,0.001647
2021-09-27,-0.005254,-0.005254,-0.006013,-0.001342
2021-09-28,-0.033420,-0.033420,-0.034049,-0.008619
2021-09-29,0.012935,0.012935,0.014501,0.010324
2021-09-30,-0.027148,-0.027148,-0.027704,-0.015405
2021-10-01,0.024363,0.024363,0.024080,0.011884
2021-10-04,-0.037297,-0.037297,-0.038850,-0.022882
2021-10-05,0.016744,0.016744,0.022095,0.008906
2021-10-06,0.009914,0.009914,0.011199,0.006783
2021-10-07,0.011746,0.011746,0.015724,0.006562
2021-10-08,-0.002569,-0.002569,-0.001870,-0.001824
2021-10-11,-0.010205,-0.010205,-0.012085,-0.005076
2021-10-12,-0.003086,-0.003086,-0.005669,-0.001594
2021-10-13,0.002144,0.002144,0.001676,-0.003039
2021-10-14,0.034351,0.034351,0.037745,0.016849
2021-10-15,0.015644,0.015644,0.018408,0.007616
2021-10-18,0.000226,0.000226,-0.000670,-0.001975
2021-10-19,0.010984,0.010984,0.014274,0.003569
2021-10-20,0.005466,0.005466,0.007065,0.001763
2021-10-21,0.007758,0.007758,0.008840,0.004920
2021-10-22,-0.001189,-0.001189,-0.002643,-0.001036
2021-10-25,0.012726,0.012726,0.014322,0.007318
2021-10-26,0.002513,0.002513,0.001863,0.000776
2021-10-27,-0.005568,-0.005568,-0.008654,-0.002018
2021-10-28,0.013388,0.013388,0.015084,0.004685
2021-10-29,0.007564,0.007564,0.008823,0.002029
2021-11-01,0.011745,0.011745,0.012647,0.010319
2021-11-02,0.010231,0.010231,0.009403,0.006090
2021-11-03,0.013078,0.013078,0.013382,0.008915
2021-11-04,0.003597,0.003597,0.001699,-0.000972
2021-11-05,0.025591,0.025591,0.025546,0.017307
2021-11-08,0.002409,0.002409,0.002378,0.002140
2021-11-09,-0.009612,-0.009612,-0.010205,-0.008687
2021-11-10,-0.019064,-0.019064,-0.017492,-0.007715
2021-11-11,0.011430,0.011430,0.011565,0.011306
2021-11-12,0.019206,0.019206,0.019834,0.011034
2021-11-15,-0.003636,-0.003636,-0.001971,-0.003428
2021-11-16,0.009635,0.009635,0.010404,0.004605
2021-11-17,-0.008309,-0.008309,-0.010549,-0.003633
2021-11-18,0.003662,0.003662,0.003898,-0.001587
2021-11-19,-0.006101,-0.006101,-0.008620,-0.002381
2021-11-22,-0.000575,-0.000575,0.001547,0.002018
2021-11-23,0.006200,0.006200,0.008813,0.004084
2021-11-24,0.008292,0.008292,0.006367,0.004295
2021-11-26,-0.048068,-0.048068,-0.054905,-0.017765
2021-11-29,0.005878,0.022159,0.022633,0.010232
2021-11-30,-0.007365,-0.026797,-0.028932,-0.017548
2021-12-01,-0.012266,-0.023224,-0.028293,-0.009685
2021-12-02,0.008869,0.027716,0.029591,0.016534
2021-12-03,-0.015500,-0.012292,-0.016228,-0.010192
2021-12-06,0.025507,0.020807,0.026993,0.016634
2021-12-07,0.038360,0.031445,0.040714,0.018604
2021-12-08,0.004428,0.004008,0.007169,0.004031
2021-12-09,-0.008990,-0.008222,-0.011315,-0.004041
2021-12-10,0.014207,0.013011,0.016405,0.008347
2021-12-13,-0.016812,-0.014012,-0.018882,-0.011336
2021-12-14,-0.009089,-0.007434,-0.009011,-0.003602
2021-12-15,0.026796,0.022448,0.029232,0.014322
2021-12-16,-0.018135,-0.015351,-0.018717,-0.011256
2021-12-17,-0.023600,-0.020088,-0.026118,-0.015144
2021-12-20,-0.013621,-0.011260,-0.013644,-0.003581
2021-12-21,0.034235,0.028981,0.036384,0.019256
2021-12-22,0.010054,0.009833,0.011403,0.005460
2021-12-23,0.004595,0.004510,0.007569,0.000013
2021-12-27,0.020212,0.019861,0.024966,0.010197
2021-12-28,-0.001264,-0.001196,0.000109,-0.003669
2021-12-29,-0.002397,-0.002721,-0.003209,0.001979
2021-12-30,-0.006508,-0.006388,-0.006881,-0.007605
2021-12-31,-0.004401,-0.004173,-0.005491,-0.002489
2022-01-03,0.006743,0.006268,0.012311,0.004012
2022-01-04,0.001440,0.001362,-0.000103,0.002558
2022-01-05,-0.042576,-0.040514,-0.042007,-0.022693
2022-01-06,-0.003643,-0.003518,-0.002405,-0.002724
2022-01-07,-0.004874,-0.004791,-0.004384,-0.002333
2022-01-10,-0.008448,-0.008152,-0.011269,-0.005556
2022-01-11,0.020235,0.019664,0.018802,0.010000
2022-01-12,0.000372,0.000372,-0.000017,-0.001191
2022-01-13,-0.032689,-0.031708,-0.034894,-0.019298
2022-01-14,0.000669,0.000571,0.004696,0.000142
2022-01-18,-0.028912,-0.028207,-0.025745,-0.012984
2022-01-19,-0.002937,-0.014431,-0.017927,-0.006910
2022-01-20,-0.006785,-0.020655,-0.021703,-0.011673
2022-01-21,-0.013258,-0.037001,-0.041966,-0.018843
2022-01-24,0.003586,0.010021,0.010068,0.007346
2022-01-25,-0.003489,-0.016725,-0.016304,-0.007335
2022-01-26,-0.004405,-0.008113,-0.004735,-0.004097
2022-01-27,-0.000693,-0.005490,-0.006771,-0.001778
2022-01-28,0.020643,0.053627,0.057582,0.030936
2022-01-31,0.003937,0.014068,0.020478,0.016866
2022-02-01,0.001639,0.004507,0.006561,0.003613
2022-02-02,0.001801,0.005628,0.008192,0.003741
2022-02-03,-0.012381,-0.024741,-0.036014,-0.026358
2022-02-04,0.004251,0.005181,0.007542,0.002235
2022-02-07,-0.002423,-0.002240,-0.003261,0.001576
2022-02-08,0.002685,0.007095,0.010328,0.007903
2022-02-09,0.009100,0.015549,0.022634,0.013905
2022-02-10,-0.007292,-0.016414,-0.023892,-0.016928
2022-02-11,-0.003555,-0.015737,-0.022907,-0.021058
2022-02-14,-0.001475,-0.003576,-0.005205,-0.004580
2022-02-15,0.004512,0.014506,0.021115,0.018885
2022-02-16,-0.000142,0.000601,0.000620,0.000511
2022-02-17,-0.014900,-0.030946,-0.036637,-0.024515
2022-02-18,-0.004171,-0.009665,-0.011480,-0.008945
2022-02-22,-0.002031,-0.009521,-0.011473,-0.009075
2022-02-23,-0.006346,-0.019221,-0.022985,-0.017258
2022-02-24,0.013314,0.024704,0.029135,0.018318
2022-02-25,0.017026,0.037311,0.044246,0.035244
2022-02-28,-0.000755,-0.002012,-0.004174,-0.002558
2022-03-01,-0.003256,-0.012206,-0.015563,-0.018865
2022-03-02,0.012834,0.021957,0.031132,0.025094
2022-03-03,-0.004595,-0.007653,-0.010961,-0.009569
2022-03-04,-0.001394,-0.004542,-0.008674,-0.004710
2022-03-07,-0.001061,-0.014342,-0.018051,-0.019308
2022-03-08,0.005646,0.002204,0.001272,0.000001
2022-03-09,0.005842,0.019827,0.026192,0.027830
2022-03-10,-0.003763,-0.007413,-0.008876,-0.011036
2022-03-11,-0.002382,-0.006977,-0.007728,-0.006505
2022-03-14,-0.003874,-0.006749,-0.006441,-0.003282
2022-03-15,0.008005,0.024073,0.025735,0.025010
2022-03-16,0.007308,0.021220,0.019949,0.019461
2022-03-17,0.004046,0.009433,0.010507,0.005219
2022-03-18,0.003484,0.010268,0.011711,0.009472
2022-03-21,0.006434,0.005937,0.008698,-0.000325
2022-03-22,0.008723,0.016201,0.020695,0.011129
2022-03-23,-0.006719,-0.017794,-0.020107,-0.020184
2022-03-24,0.008153,0.019159,0.019558,0.019720
2022-03-25,0.004546,0.008333,0.010373,0.005667
2022-03-28,0.004013,0.012244,0.013853,0.014196
2022-03-29,0.005244,0.014114,0.014350,0.013127
2022-03-30,-0.004796,-0.010630,-0.012392,-0.009584
2022-03-31,-0.009743,-0.025293,-0.026295,-0.015999
2022-04-01,0.002343,0.005313,0.006770,0.002834
2022-04-04,0.008145,0.017662,0.018450,0.011059
2022-04-05,-0.003023,-0.014050,-0.011985,-0.009821
2022-04-06,-0.004476,-0.014281,-0.014380,-0.009598
2022-04-07,0.003692,0.008648,0.008710,0.005249
2022-04-08,0.000945,-0.001928,-0.001471,-0.002674
2022-04-11,-0.004543,-0.020050,-0.019351,-0.013688
2022-04-12,0.001029,-0.002106,-0.001997,-0.002044
2022-04-13,0.002626,0.009371,0.009545,0.002379
2022-04-14,-0.002692,-0.013156,-0.011676,-0.008655
2022-04-18,0.004986,0.007497,0.008472,0.005040
2022-04-19,0.007739,0.024014,0.026022,0.015839
2022-04-20,-0.005282,-0.008182,-0.010502,-0.004955
2022-04-21,-0.003183,-0.016408,-0.014257,-0.011735
2022-04-22,-0.014592,-0.041501,-0.040477,-0.027439
2022-04-25,0.010584,0.026119,0.028211,0.028398
2022-04-26,-0.007022,-0.029124,-0.029481,-0.016924
2022-04-27,0.004082,0.007710,0.010344,0.006181
2022-04-28,0.019773,0.041567,0.049140,0.031676
2022-04-29,-0.012978,-0.022991,-0.031273,-0.036956
2022-05-02,0.002637,0.004359,0.009051,0.003248
2022-05-03,-0.001674,-0.000508,-0.001775,0.004414
2022-05-04,0.004169,0.010622,0.013425,0.020838
2022-05-05,0.001657,-0.004909,-0.006698,-0.015731
2022-05-06,0.000973,-0.000726,-0.000496,-0.005969
2022-05-09,-0.013733,-0.021650,-0.028480,-0.030031
2022-05-10,-0.000602,0.000670,0.001264,0.004722
2022-05-11,-0.000122,-0.004492,-0.006112,-0.009853
2022-05-12,-0.001650,-0.001012,-0.000175,0.001254
2022-05-13,0.009588,0.018044,0.023533,0.023908
2022-05-16,-0.004277,-0.008163,-0.009856,-0.013649
2022-05-17,-0.003186,0.001101,0.001597,0.007526
2022-05-18,-0.007629,-0.019128,-0.022234,-0.029541
2022-05-19,-0.007064,-0.011717,-0.014964,-0.015401
2022-05-20,-0.000081,0.000049,-0.000146,0.000437
2022-05-23,0.001477,0.005817,0.006189,0.010166
2022-05-24,-0.002388,-0.005083,-0.007294,-0.005688
2022-05-25,0.000945,0.003646,0.005036,0.005377
2022-05-26,0.005339,0.012586,0.014598,0.017456
2022-05-27,0.007436,0.017141,0.018960,0.024549
2022-05-31,0.000206,-0.001810,-0.002332,-0.004946
2022-06-01,0.007856,0.007023,0.007297,0.001905
2022-06-02,0.001231,0.008822,0.007896,0.011258
2022-06-03,-0.001726,-0.010738,-0.009806,-0.016411
2022-06-06,0.005647,0.009484,0.009228,0.007511
2022-06-07,-0.000430,0.003286,0.002842,0.004471
2022-06-08,0.002255,-0.002902,-0.002352,-0.007162
2022-06-09,-0.004884,-0.018084,-0.016801,-0.020086
2022-06-10,-0.009087,-0.027124,-0.025479,-0.028996
2022-06-13,0.006319,-0.004775,-0.003101,-0.010385
2022-06-14,0.004661,0.007025,0.006991,0.007957
2022-06-15,-0.007704,-0.004809,-0.005354,0.000781
2022-06-16,-0.019455,-0.042945,-0.040818,-0.047222
2022-06-17,0.000903,0.002093,0.001972,0.002156
2022-06-21,0.015296,0.032009,0.030436,0.032545
2022-06-22,-0.004936,-0.005475,-0.005395,-0.000527
2022-06-23,-0.000386,0.004743,0.004204,0.008986
2022-06-24,0.010004,0.027636,0.025834,0.031794
2022-06-27,0.000490,-0.001834,-0.001606,-0.004357
2022-06-28,-0.000786,-0.009851,-0.008804,-0.014196
2022-06-29,0.003661,0.004964,0.004922,0.003960
2022-06-30,-0.009754,-0.009754,-0.009754,-0.010495
2022-07-01,-0.000862,-0.000862,-0.000862,0.010577
2022-07-05,0.015765,0.015765,0.015765,0.019640
2022-07-06,0.003750,0.003750,0.003750,0.005560
2022-07-07,-0.001300,-0.001300,-0.001300,0.006131
2022-07-08,0.001584,0.001584,0.001584,-0.000823
2022-07-11,0.010245,0.010245,0.010245,-0.000865
2022-07-12,-0.007270,-0.007270,-0.007270,-0.006915
2022-07-13,0.002867,0.002867,0.002867,-0.004082
2022-07-14,0.005546,0.005546,0.005546,-0.000393
2022-07-15,0.001875,0.001875,0.001875,0.019105
2022-07-18,-0.007451,-0.007451,-0.007451,-0.017275
2022-07-19,-0.000339,-0.000339,-0.000339,0.022295
2022-07-20,0.007448,0.007448,0.007448,0.009043
2022-07-21,-0.007138,-0.007138,-0.007138,0.008127
2022-07-22,-0.009145,-0.009145,-0.009145,-0.009278
2022-07-25,-0.001357,-0.001357,-0.001357,-0.003685
2022-07-26,0.002889,0.002889,0.002889,-0.010330
2022-07-27,-0.007323,-0.007323,-0.007323,0.015321
2022-07-28,-0.003159,-0.003159,-0.003159,0.011680
2022-07-29,0.001501,0.001501,0.001501,0.014579
2022-08-01,-0.014238,-0.014238,-0.014238,-0.009528
2022-08-02,0.013595,0.013595,0.013595,0.002496
2022-08-03,0.009130,0.009130,0.009130,0.016054
2022-08-04,-0.010941,-0.010941,-0.010941,-0.002337
2022-08-05,0.006409,0.006409,0.006409,-0.001690
2022-08-08,0.008613,0.008613,0.008613,0.004936
2022-08-09,-0.000529,-0.000529,-0.000529,-0.003104
2022-08-10,-0.013057,-0.013057,-0.013057,0.009403
2022-08-11,0.005370,0.005370,0.005370,0.001380
2022-08-12,0.002656,0.002656,0.002656,0.016929
2022-08-15,0.014798,0.014798,0.014798,0.015718
2022-08-16,-0.001966,-0.001966,-0.001966,-0.001460
2022-08-17,0.003458,0.003458,0.003458,-0.002725
2022-08-18,0.015066,0.015066,0.015066,0.012353
2022-08-19,0.000965,0.000965,0.000965,-0.013438
2022-08-22,0.007448,0.007448,0.007448,-0.006988
2022-08-23,-0.005512,-0.005512,-0.005512,-0.008007
2022-08-24,0.003788,0.003788,0.003788,0.006691
2022-08-25,-0.002856,-0.002856,-0.002856,0.011352
2022-08-26,-0.008621,-0.008621,-0.008621,-0.033849
2022-08-29,0.008535,0.008535,0.008535,0.001990
2022-08-30,0.003958,0.003958,0.003958,-0.005656
2022-08-31,0.002932,0.002932,0.002932,-0.002367
2022-09-01,0.014673,0.014673,0.014673,0.007443
2022-09-02,-0.004124,-0.004124,-0.004124,-0.010544
2022-09-06,0.009505,0.009505,0.009505,-0.000563
2022-09-07,0.001253,0.001253,0.001253,0.017262
2022-09-08,0.004448,0.004448,0.004448,0.006380
2022-09-09,0.003256,0.003256,0.003256,0.015535
2022-09-12,-0.015508,-0.015508,-0.015508,-0.003791
2022-09-13,0.011327,0.009402,0.009402,-0.028220
2022-09-14,-0.002621,-0.002591,-0.002591,0.000443
2022-09-15,0.005388,0.005157,0.005157,-0.003386
2022-09-16,-0.003881,-0.004402,-0.004402,-0.007629
2022-09-19,0.004277,0.004863,0.004863,0.008586
2022-09-20,0.005542,0.005463,0.005463,-0.006038
2022-09-21,0.007793,0.007708,0.007708,-0.006563
2022-09-22,-0.002155,-0.002274,-0.002274,-0.009125
2022-09-23,0.001176,0.000957,0.000957,-0.016755
2022-09-26,0.047750,0.048209,0.048209,0.035265
2022-09-27,0.007288,0.007310,0.007310,0.001660
2022-09-28,-0.015639,-0.015516,-0.015516,0.009471
2022-09-29,-0.033547,-0.034200,-0.034200,-0.050119
2022-09-30,-0.003739,-0.003962,-0.003821,-0.015464
2022-10-03,-0.010617,-0.010233,-0.011797,0.011486
2022-10-04,-0.009012,-0.008491,-0.010197,0.020435
2022-10-05,0.012940,0.013020,0.013020,0.006103
2022-10-06,0.019590,0.019679,0.019679,0.006823
2022-10-07,-0.002839,-0.003203,-0.003203,-0.027894
2022-10-10,0.009460,0.009461,0.009461,0.000041
2022-10-11,0.008499,0.008545,0.008545,0.003507
2022-10-12,-0.013925,-0.014129,-0.014129,-0.015662
2022-10-13,-0.008315,-0.008205,-0.008205,0.008381
2022-10-14,-0.001284,-0.001581,-0.001581,-0.022789
2022-10-17,-0.003181,-0.002905,-0.002905,0.021175
2022-10-18,0.002331,0.002495,0.002495,0.012611
2022-10-19,0.019384,0.019446,0.019446,0.004718
2022-10-20,-0.000298,-0.000419,-0.000419,-0.009308
2022-10-21,0.001706,0.002023,0.002023,0.024301
2022-10-24,0.000177,0.000236,0.000236,0.004513
2022-10-25,-0.014698,-0.014669,-0.014669,0.002275
2022-10-26,-0.024535,-0.024829,-0.024829,-0.022539
2022-10-27,0.005636,0.005647,0.005647,0.000865
2022-10-28,0.011475,0.011786,0.011786,0.023791
2022-10-31,-0.000965,-0.000965,-0.000965,-0.009784
2022-11-01,0.005589,0.005589,0.005589,0.006719
2022-11-02,-0.006334,-0.006334,-0.006334,-0.026908
2022-11-03,0.008793,0.008793,0.008793,-0.001154
2022-11-04,0.017536,0.017536,0.017536,0.033748
2022-11-07,-0.009642,-0.009642,-0.009642,-0.004724
2022-11-08,-0.022750,-0.022750,-0.022750,-0.010873
2022-11-09,-0.008857,-0.008857,-0.008857,-0.023546
2022-11-10,0.006156,0.014053,0.014053,0.072078
2022-11-11,-0.030807,-0.032844,-0.032844,-0.018592
2022-11-14,-0.007858,-0.009743,-0.009743,-0.017204
2022-11-15,-0.000104,0.001269,0.001269,0.012531
2022-11-16,-0.015890,-0.017896,-0.017896,-0.018316
2022-11-17,0.000742,0.000463,0.000463,-0.005974
2022-11-18,0.008980,0.009411,0.009411,0.009209
2022-11-21,-0.000144,-0.000417,-0.000417,-0.005834
2022-11-22,0.005390,0.006255,0.006255,0.018492
2022-11-23,-0.010071,-0.010041,-0.010041,0.000636
2022-11-25,-0.017678,-0.018533,-0.018533,-0.018288
2022-11-28,0.001383,0.000861,0.000861,-0.011165
2022-11-29,0.008191,0.008479,0.008479,0.006165
2022-11-30,0.002610,0.004137,0.004137,0.032660
2022-12-01,-0.016722,-0.017262,-0.017262,-0.011545
2022-12-02,-0.016288,-0.017034,-0.017034,-0.015963
2022-12-05,-0.003052,-0.004035,-0.004035,-0.021023
2022-12-06,0.002728,0.002450,0.002450,-0.005943
2022-12-07,-0.001006,-0.000857,-0.000857,0.003189
2022-12-08,-0.004040,-0.003980,-0.003980,0.001282
2022-12-09,0.000091,-0.000348,-0.000348,-0.009385
2022-12-12,0.003932,0.004594,0.004594,0.014156
2022-12-13,-0.004670,-0.004438,-0.004438,0.004968
2022-12-14,-0.009893,-0.010515,-0.010515,-0.013294
2022-12-15,-0.013316,-0.014690,-0.014690,-0.029392
2022-12-16,0.018073,0.018393,0.018393,0.006861
2022-12-19,-0.000870,-0.001157,-0.001157,-0.006123
2022-12-20,0.004896,0.004987,0.004987,0.001941
2022-12-21,-0.000158,0.000401,0.000401,0.011967
2022-12-22,0.007895,0.007655,0.007655,-0.005143
2022-12-23,0.004337,0.004753,0.004753,0.008883
2022-12-27,-0.003841,-0.004196,-0.004196,-0.007589
2022-12-28,0.005315,0.004952,0.004952,-0.007762
2022-12-29,0.002799,0.003636,0.003636,0.017902
2022-12-30,-0.001604,-0.001835,-0.002188,-0.004937
2023-01-03,-0.002094,-0.002316,-0.004299,-0.004750
2023-01-04,0.010173,0.010901,0.007748,0.015561
2023-01-05,-0.014397,-0.015266,-0.012673,-0.018573
2023-01-06,0.021712,0.023366,0.017491,0.035364
2023-01-09,-0.017056,-0.017870,-0.018467,-0.017401
2023-01-10,0.000433,0.000496,0.000659,0.001351
2023-01-11,0.006032,0.006742,0.005707,0.015177
2023-01-12,0.002646,0.002797,0.000279,0.003226
2023-01-13,-0.000042,-0.000084,-0.002025,-0.000906
2023-01-17,-0.000134,-0.000182,0.001543,-0.001015
2023-01-18,-0.017313,-0.018339,-0.019034,-0.021952
2023-01-19,-0.002988,-0.003565,-0.005242,-0.012341
2023-01-20,0.004660,0.005355,0.005839,0.014881
2023-01-23,0.005255,0.005766,0.005417,0.010932
2023-01-24,0.002118,0.002168,0.001435,0.001071
2023-01-25,0.004817,0.005026,0.004045,0.004474
2023-01-26,-0.002177,-0.001981,-0.000003,0.004210
2023-01-27,-0.000216,-0.000119,-0.000251,0.002074
2023-01-30,-0.005520,-0.006051,-0.005578,-0.011355
2023-01-31,0.008091,0.007477,0.005179,0.018538
2023-02-01,0.012868,0.012394,0.010788,0.014298
2023-02-02,-0.005462,-0.005724,-0.002963,0.007913
2023-02-03,0.003874,0.003778,0.008569,0.002892
2023-02-06,0.013486,0.013202,0.013478,0.008564
2023-02-07,0.011000,0.010516,0.011587,0.014628
2023-02-08,-0.010479,-0.010041,-0.011917,-0.013219
2023-02-09,-0.004650,-0.004316,-0.001753,-0.010055
2023-02-10,-0.003826,-0.003779,-0.004840,-0.001417
2023-02-13,0.012172,0.011603,0.013394,0.017158
2023-02-14,-0.005363,-0.005075,-0.003927,-0.008676
2023-02-15,-0.002763,-0.002810,-0.001299,0.001418
2023-02-16,0.005070,0.005161,0.005770,-0.002747
2023-02-17,0.003484,0.003389,0.002319,0.002870
2023-02-21,-0.015448,-0.014611,-0.013734,-0.025259
2023-02-22,-0.008921,-0.008684,-0.008294,-0.007161
2023-02-23,0.005402,0.005061,0.004249,0.010274
2023-02-24,-0.001640,-0.001374,0.000997,-0.008036
2023-02-27,0.010064,0.009769,0.010018,0.008893
2023-02-28,-0.014422,-0.014996,-0.017484,-0.012710
2023-03-01,0.004185,0.004117,0.004547,-0.001517
2023-03-02,0.006997,0.007362,0.008178,0.008081
2023-03-03,0.016875,0.017902,0.014817,0.022699
2023-03-06,-0.004260,-0.004518,-0.002442,-0.005706
2023-03-07,-0.018836,-0.019522,-0.018738,-0.015163
2023-03-08,0.019008,0.019843,0.020460,0.018461
2023-03-09,-0.016083,-0.017001,-0.020427,-0.020307
2023-03-10,-0.024356,-0.025279,-0.034811,-0.020409
2023-03-13,-0.022235,-0.022886,-0.032578,-0.014390
2023-03-14,0.011246,0.011646,0.016636,0.008843
2023-03-15,-0.016117,-0.016328,-0.024379,-0.004682
2023-03-16,0.024206,0.025315,0.027215,0.024532
2023-03-17,-0.013882,-0.014563,-0.023450,-0.015056
